ID,Lattitude,Longtitude,Add+Sub,location
30800,-37.8576467,144.9922866,"12/41 Chapel St, St Kilda","Chapel Street, St Kilda, Balaclava, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30801,-37.8571926,144.9884015,"203/24 Crimea St, St Kilda","Crimea Street, St Kilda, Balaclava, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30802,-37.8558017,144.9832332,"3/38 Fitzroy St, St Kilda","Fitzroy Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30803,-37.8663433,144.975388,"6/17 Robe St, St Kilda","Robe Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30804,-37.8663433,144.975388,"4/24 Robe St, St Kilda","Robe Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30805,-37.8617855,144.9842646,"14/44 Waterloo Cr, St Kilda","Waterloo Crescent, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30806,-37.8569177,144.9874762,"2/26 Wellington St, St Kilda","Wellington Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30807,-37.8569177,144.9874762,"2/95 Wellington St, St Kilda","Wellington Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30808,-37.8569177,144.9874762,"5/95 Wellington St, St Kilda","Wellington Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
30822,-37.784342,144.8433141,"13c Thomson St, Sunshine","Thomson Street, Sunshine, Melbourne, City of Brimbank, Victoria, 3022, Australia"
30824,-37.7586636,144.8235185,"1/50 Meadowbank Dr, Sunshine North","Meadowbank Drive, Sunshine North, Melbourne, City of Brimbank, Victoria, 3020, Australia"
30832,-37.8329572,145.0887989,"2/5 Middlesex Rd, Surrey Hills","Middlesex Road, Camberwell, Surrey Hills, Melbourne, City of Boroondara, Victoria, 3127, Australia"
30834,-37.8142244,145.0947967,"1/557 Whitehorse Rd, Surrey Hills","1/557, Whitehorse Road, Surrey Hills, Balwyn, Melbourne, City of Boroondara, Victoria, 3131, Australia"
30836,,,"38a Bungarim Wyn, Sydenham",
30839,,,"17 Mallina Gln, Tarneit",
30849,-37.7544385,145.1658858,"5 Dunloe Ri, Templestowe","Dunloe Rise, Templestowe, Doncaster East, Melbourne, City of Manningham, Victoria, 3106, Australia"
30850,-37.7586902,145.1567821,"3/31 Oliver Rd, Templestowe","Oliver Road, Templestowe, Doncaster East, Melbourne, City of Manningham, Victoria, 3106, Australia"
30863,-37.7625586,144.9987883,"7/20 Kemp St, Thornbury","Kemp Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
30865,-37.758774,144.993391,"3/184 Normanby Av, Thornbury","Normanby Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
30867,-37.7370753,145.0098745,"4/59 Pender St, Thornbury","Pender Street, Preston, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
30868,-37.7596433,144.9924875,"5/123 Shaftesbury Pde, Thornbury","Shaftesbury Parade, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
30870,-37.8483223,145.0049768,"6/637 Malvern Rd, Toorak","Malvern Road, Toorak, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
30871,-37.8416135,145.0058005,"11/18 Tintern Av, Toorak","Tintern Avenue, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia"
30872,-37.6926599,144.8764812,"16/1 Millar Rd, Tullamarine","Millar Road, Tullamarine, Melbourne, City of Hume, Victoria, 3043, Australia"
30889,-37.879581,144.6557305,"30 Latham St, Werribee","Latham Street, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia"
30893,-37.7989292,144.878676,"6/12 Carmichael St, West Footscray","Carmichael Street, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
30902,-37.5138584,145.1163921,"1/7 James St, Whittlesea","James Street, Whittlesea, Melbourne, City of Whittlesea, Victoria, Australia"
30912,-37.8566906,145.0011149,"4/15 Wrexham Rd, Windsor","Wrexham Road, Windsor, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
30925,,,"4 MacLarens Cl, Wyndham Vale",
30931,-37.7838778,145.0241787,"2/23 Coate Av, Alphington","Coate Avenue, Alphington, Fairfield, Melbourne, City of Yarra, Victoria, 3078, Australia"
30944,-37.8546925,145.1527581,"1/24 Barry Rd, Burwood East","Barry Road, Burwood East, Melbourne, City of Whitehorse, Victoria, 3151, Australia"
30947,-37.960222,145.0427172,"1/14 Jack Rd, Cheltenham","Jack Road, Cheltenham, Highett, Melbourne, City of Bayside, Victoria, 3190, Australia"
30953,-37.6040864,144.9291533,"1/76 Gillingham Cr, Craigieburn","Gillingham Crescent, Craigieburn, Roxburgh Park, Melbourne, City of Hume, Victoria, 3064, Australia"
30971,-37.8780473,145.2887053,"5/7 Hillcrest Av, Ferntree Gully","Hillcrest Avenue, Ferntree Gully, Melbourne, City of Knox, Victoria, 3156, Australia"
30984,-37.8255221,145.0469394,"2/8 Auburn Gr, Hawthorn East","Auburn Grove, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3123, Australia"
30998,,,"1915/250 Elizabeth St, Melbourne",
31018,-37.8899089,144.7386057,"1/8 Ancona Ct, Point Cook","Ancona Court, Point Cook Gardens, Point Cook, Melbourne, City of Wyndham, Victoria, 3028, Australia"
31021,-37.9052989,144.7449334,"48 Ladybird Cr, Point Cook","Ladybird Crescent, Lincoln Heath, Point Cook, Melbourne, City of Wyndham, Victoria, 3028, Australia"
31022,-37.8774294,144.7455925,"63 Lancaster Dr, Point Cook","Lancaster Drive, The Boardwalk, Point Cook, Melbourne, City of Wyndham, Victoria, 3028, Australia"
31025,-37.70737486,145.031941,"10/59 St Vigeons Rd, Reservoir","10, Saint Vigeons Road, Reservoir, Kingsbury, Melbourne, City of Darebin, Victoria, 3073, Australia"
31026,-37.8111294,145.2376355,"1/64 Mt Dandenong Rd, Ringwood East","Mount Dandenong Road, Ringwood, Ringwood East, Melbourne, City of Maroondah, Victoria, 3135, Australia"
31029,-37.9547957,145.0295346,"2/190 Bay Rd, Sandringham","Bay Road, Sandringham, Highett, Melbourne, City of Bayside, Victoria, 3190, Australia"
31033,,,"191/173 City Rd, Southbank",
31034,-37.8232651,144.9701974,"58/88 Southbank Bvd, Southbank","Southbank Boulevard, Melbourne, Southbank, Melbourne, City of Melbourne, Victoria, 3004, Australia"
31037,-37.733093,144.8065513,"2/107 Fox St, St Albans","Fox Street, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia"
31039,-37.7606021,145.0255184,"260b Gooch St, Thornbury","Gooch Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
31041,-37.874541,144.6601229,"2/7 Anglia Ct, Werribee","Anglia Court, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia"
31048,-37.796077,144.9987018,"504/12 Trenerry Cr, Abbotsford","Trenerry Crescent, Abbotsford, Clifton Hill, Melbourne, City of Yarra, Victoria, 3068, Australia"
31051,-37.8410272,144.9553802,"103/87 Dundas Pl, Albert Park","Dundas Place, Albert Park, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31058,-37.8337778,144.8639318,"2/26 Jeffrey Av, Altona North","Jeffrey Avenue, Altona North, South Kingsville, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia"
31061,-37.8548033,145.0125717,"3/28 Elgin Av, Armadale","Elgin Avenue, Armadale, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
31063,-37.7893898,144.9032897,"24/33 Fisher Pde, Ascot Vale","Fisher Parade, Flemington, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia"
31064,,,"11 Medley Wk, Ascot Vale",
31067,-37.8729292,144.9940485,"13/91 Grosvenor St, Balaclava","Grosvenor Street, Balaclava, Melbourne, City of Port Phillip, Victoria, 3183, Australia"
31069,-37.7885385,145.1041109,"4/17 Doncaster Rd, Balwyn North","Doncaster Road, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
31073,-37.8186878,145.267515,"3/16 Dunlop Av, Bayswater North","Dunlop Avenue, Bayswater North, Croydon South, Melbourne, City of Maroondah, Victoria, 3153, Australia"
31075,-37.9788511,145.0445891,"2/360 Balcombe Rd, Beaumaris","Balcombe Rd, Balcombe Road, Beaumaris, Melbourne, City of Bayside, Victoria, 3193, Australia"
31077,-37.9177418,145.037747,"10/9 Bent St, Bentleigh","Bent Street, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
31081,-37.9294684,145.0796821,"2/1 Kershaw St, Bentleigh East","Kershaw Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
31086,-38.0572953,145.3424701,"3 Lords Ri, Berwick","Lords Rise, Berwick, Melbourne, City of Casey, Victoria, 3806, Australia"
31089,-37.819716,145.1487315,"1/5 Vine St, Blackburn","Vine Street, Laburnum, Blackburn, Melbourne, City of Whitehorse, Victoria, 3130, Australia"
31090,-37.8052495,145.1542526,"2/6 Charlton St, Blackburn North","Charlton Street, Blackburn North, Melbourne, City of Whitehorse, Victoria, 3130, Australia"
31094,-37.8522188,145.2819137,"1/6 Freedman Av, Boronia","Freedman Avenue, Boronia, Melbourne, City of Knox, Victoria, 3155, Australia"
31106,-37.7572008,144.933551,"1/478 Albion St, Brunswick West","Albion Street, Brunswick West, Melbourne, City of Moreland, Victoria, 3055, Australia"
31109,-37.7547109,144.9477296,"3/23 Irvine Cr, Brunswick West","Irvine Crescent, Brunswick West, Melbourne, City of Moreland, Victoria, 3055, Australia"
31111,,,"21/558 Moreland Rd, Brunswick West",
31113,-37.6940408,145.0452443,"6 Landbury Rd, Bundoora","6, Landbury Road, Bundoora, Melbourne, City of Whittlesea, Victoria, 3083, Australia"
31116,-37.8305164,145.0105195,"9/50 Gibdon St, Burnley","Gibdon Street, Burnley, Melbourne, City of Yarra, Victoria, 3121, Australia"
31117,-37.7286407,144.7568789,"1/14 Manny Paul Cct, Burnside Heights","Manny Paul Circuit, Taylors Park, Burnside Heights, Melbourne, City of Melton, Victoria, 3037, Australia"
31119,-37.8355729,145.0616636,"3/427 Camberwell Rd, Camberwell","Camberwell Road, Camberwell, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3123, Australia"
31120,-37.8369785,145.0756297,"1/23 Carramar Av, Camberwell","Carramar Avenue, Camberwell, Canterbury, Melbourne, City of Boroondara, Victoria, 3126, Australia"
31125,-37.8937644,145.0576268,"8/5 Gnarwyn Rd, Carnegie","Gnarwyn Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31128,-38.078446,145.1272152,"1/36 Church Rd, Carrum","Church Road, Carrum, Bonbeach, Melbourne, City of Kingston, Victoria, 3197, Australia"
31134,-37.9695772,145.054396,"1/9 Glebe Av, Cheltenham","Glebe Avenue, Cheltenham, Beaumaris, Melbourne, City of Bayside, Victoria, 3193, Australia"
31137,-37.9300977,145.1025387,"1/21 The Parade, Clarinda","The Parade, Clarinda, Clayton South, Melbourne, City of Kingston, Victoria, 3167, Australia"
31157,-37.7692228,145.2941579,"2/17 Karingal St, Croydon North","Karingal Street, Croydon North, Melbourne, City of Maroondah, Victoria, 3116, Australia"
31162,-37.7693168,145.1336666,"57 Harvell Ct, Doncaster","Harvell Court, Doncaster, Melbourne, City of Manningham, Victoria, 3108, Australia"
31168,-37.7204811,145.1506296,"1/56 John St, Eltham","John Street, Eltham, Melbourne, Shire of Nillumbik, Victoria, 3095, Australia"
31175,-37.7073587,144.9625364,"5/109 Major Rd, Fawkner","109 Major Road, Fawkner, Melbourne, City of Moreland, Victoria, 3060, Australia"
31178,-37.7979427,144.9826405,"1/43 Argyle St, Fitzroy","Argyle Street, Fitzroy, Melbourne, City of Yarra, Victoria, 3065, Australia"
31181,-37.7907413,144.8883421,"3/2 Ballarat Rd, Footscray","Ballarat Road, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
31182,-37.8017351,144.8873545,"201/64 Cross St, Footscray","Cross Street, Footscray, Seddon, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
31183,-38.1468254,145.1397203,"4/2 Kelman St, Frankston","Kelman Street, Frankston, Frankston North, Melbourne, City of Frankston, Victoria, 3199, Australia"
31185,-37.887193,145.0455666,"87/115 Neerim Rd, Glen Huntly","Neerim Road, Caulfield East, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31186,-37.8596152,145.0569516,"8/1452 Malvern Rd, Glen Iris","Camp Australia, 1731, Malvern Road, Glen Iris, Malvern East, Melbourne, City of Stonnington, Victoria, 3146, Australia"
31187,-37.8596152,145.0569516,"4/1529 Malvern Rd, Glen Iris","Camp Australia, 1731, Malvern Road, Glen Iris, Malvern East, Melbourne, City of Stonnington, Victoria, 3146, Australia"
31188,-37.8518981,145.0797937,"3/9 Maverston St, Glen Iris","Maverston Street, Glen Iris, Ashburton, Melbourne, City of Boroondara, Victoria, 3147, Australia"
31193,-37.8823632,145.159335,"1/4 Short St, Glen Waverley","1/4, Short Street, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
31198,,,"102 Venezia Prm, Greenvale",
31199,-37.8313292,145.0401509,"4/25 Illawarra Rd, Hawthorn","Illawarra Road, Hawthorn, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3122, Australia"
31200,-37.8274532,145.0256801,"4/179 Riversdale Rd, Hawthorn","Riversdale Road, Hawthorn, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3122, Australia"
31201,-37.8248768,145.03045,"16/22 Wattle Rd, Hawthorn","Wattle Road, Hawthorn, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3122, Australia"
31202,-37.8324197,145.0532576,"9/20 Denmark Hill Rd, Hawthorn East","Denmark Hill Road, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3123, Australia"
31216,-37.8880965,145.078025,"31/50 Poath Rd, Hughesdale","Poath Road, Hughesdale, Melbourne, City of Monash, Victoria, 3148, Australia"
31221,-37.7368533,144.8590225,"1/36 Hassett Cr, Keilor East","Hassett Crescent, Keilor East, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3033, Australia"
31227,-37.7171326,145.0359038,"3/40 Scott Gr, Kingsbury","40 Scott Grove, Bradshaw Street, Kingsbury, Melbourne, City of Darebin, Victoria, 3083, Australia"
31228,-37.8142119,144.8744583,"8/22 Bishop St, Kingsville","Bishop Street, Yarraville, Kingsville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia"
31232,-37.8617632,144.7687483,"2/5 Allen St, Laverton","Allen Street, Laverton, Melbourne, City of Hobsons Bay, Victoria, 3028, Australia"
31233,-37.7240726,145.076429,"2/26 Strathallan Rd, MacLeod","Strathallan Road, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31234,-37.7202934,145.0708494,"109 Wungan St, MacLeod","Wungan Street, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
31236,-37.8753986,145.0436913,"15/92 Waverley Rd, Malvern East","Waverley Road, Malvern East, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31237,-37.7852873,144.8996169,"301/20 Pier La, Maribyrnong","Pier Lane, Maribyrnong, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
31239,-37.7728732,144.8816364,"7/4 Wests Rd, Maribyrnong","Wests Road, Maribyrnong, Melbourne, City of Maribyrnong, Victoria, 3034, Australia"
31240,-37.6474562,144.9189349,"1/4 Bronco Ct, Meadow Heights","Bronco Court, Meadow Heights, Melbourne, City of Hume, Victoria, 3048, Australia"
31244,-37.9825818,145.0845448,"1/26 Coolabah St, Mentone","Coolabah Street, Mentone, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
31245,-37.9748024,145.064823,"1/96 Latrobe St, Mentone","Latrobe Street, Mentone, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
31248,-37.5948476,145.0777486,"22 Henwood Ri, Mernda","Henwood Rise, Mernda Villages Estate, Mernda, Melbourne, City of Whittlesea, Victoria, 3755, Australia"
31258,-37.8207756,145.2019731,"1/4 Price St, Mitcham","Price Street, Mitcham, Melbourne, City of Whitehorse, Victoria, 3132, Australia"
31263,-37.9393903,145.0458159,"2/13 Horsmunden Rd, Moorabbin","Horsmunden Road, Moorabbin, Melbourne, City of Kingston, Victoria, 3189, Australia"
31266,-38.0086073,145.0876472,"7/183 Beach Rd, Mordialloc","Beach Road, Mordialloc, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
31269,-37.872201,145.1484177,"1/579 High Street Rd, Mount Waverley","High Street Road, Syndal, Glen Waverley, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia"
31281,-37.839797,144.8765343,"4/26 Newcastle St, Newport","Newcastle Street, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia"
31284,-37.9724423,145.1700799,"3/10 Agnes St, Noble Park","Agnes Street, Noble Park, Melbourne, City of Greater Dandenong, Victoria, 3174, Australia"
31287,-37.7645348,144.998301,"1/24 Johnson St, Northcote","1, Johnson Street, Northcote, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
31289,-37.8292597,145.1782807,"2/36 Menin Rd, Nunawading","Menin Road, Nunawading, Melbourne, City of Whitehorse, Victoria, 3131, Australia"
31292,-37.966355,145.0582667,"5/384 Nepean Hwy, Parkdale","Nepean Highway, Cheltenham, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
31298,-37.8877623,144.746203,"3/41 Hyde Park Tce, Point Cook","Hyde Park Terrace, Newminster, Point Cook, Melbourne, City of Wyndham, Victoria, 3028, Australia"
31302,-37.842495,144.9371064,"405/54 Nott St, Port Melbourne","Nott Street, Beacon Cove, Port Melbourne, Melbourne, City of Port Phillip, Victoria, 3207, Australia"
31303,-37.8368676,144.9484903,"306/19 Pickles St, Port Melbourne","Pickles Street, South Melbourne, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31304,-37.8368676,144.9484903,"305/25 Pickles St, Port Melbourne","Pickles Street, South Melbourne, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31309,-37.7037766,145.0168287,"2/70 Cheddar Rd, Reservoir","Cheddar Road, Keon Park, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
31311,-37.7118486,144.9961615,"1/82 Leamington St, Reservoir","Leamington Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
31312,-37.70597946,145.0105405,"3/6 McCrae St, Reservoir","3, McCrae Street, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
31315,-37.8286172,145.0067402,"409/10 Burnley St, Richmond","Burnley Street, Richmond, Burnley, Melbourne, City of Yarra, Victoria, 3121, Australia"
31317,-37.8002642,145.2330015,"3/10 Unsworth Rd, Ringwood North","Unsworth Road, Ringwood North, Melbourne, City of Maroondah, Victoria, 3134, Australia"
31320,-37.6354013,144.9332889,"4/26 McKinley Dr, Roxburgh Park","McKinley Drive, Roxburgh Park, Melbourne, City of Hume, Victoria, 3048, Australia"
31322,-37.6153177,144.921513,"3/9 Polesden Mw, Roxburgh Park","Polesden Mews, Roxburgh Park, Melbourne, City of Hume, Victoria, 3064, Australia"
31323,-37.6360111,144.9173672,"34/22 The Ridge, Roxburgh Park","The Ridge, Roxburgh Park, Melbourne, City of Hume, Victoria, 3048, Australia"
31331,,,"105/211 Dorcas St, South Melbourne",
31334,-37.84209215,144.9995705,"6/34 Cromwell Rd, South Yarra","Cromwell Road, South Yarra, Prahran, Melbourne, City of Stonnington, Victoria, 3165, Australia"
31336,-37.7315423,144.8027879,"1/32 George St, St Albans","George Street, St Albans, Keilor Downs, Melbourne, City of Brimbank, Victoria, 3038, Australia"
31337,-37.7368067,144.809856,"3/144 William St, St Albans","William Street, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia"
31338,-37.7368067,144.809856,"4/144 William St, St Albans","William Street, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia"
31339,-37.8604346,144.9842406,"8/24 Alma Rd, St Kilda","Alma Road, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31340,-37.8571058,144.9826323,"1/146 St Kilda Rd, St Kilda","St Kilda Road, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31341,-37.8571058,144.9826323,"5/298 St Kilda Rd, St Kilda","St Kilda Road, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31342,-37.8665264,144.985617,"2/25 Vale St, St Kilda","Vale Street, St Kilda, Balaclava, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31343,-37.8569177,144.9874762,"33/62 Wellington St, St Kilda","Wellington Street, St Kilda, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31352,-37.8292627,145.102227,"20/20 Florence Rd, Surrey Hills","Florence Road, Surrey Hills, Mont Albert, Melbourne, City of Whitehorse, Victoria, 3127, Australia"
31361,-37.7691627,145.1146802,"18 Ranleigh Ri, Templestowe Lower","Ranleigh Rise, Macedon Square, Templestowe Lower, Melbourne, City of Manningham, Victoria, 3107, Australia"
31372,-37.7297026,145.1043017,"5/326 Lower Plenty Rd, Viewbank","Lower Plenty Road, Viewbank, Yallambie, Melbourne, City of Banyule, Victoria, 3085, Australia"
31373,,,"5 Parkside Ri, Wallan",
31379,-37.8781149,144.6691905,"1/20 Oriole Dr, Werribee","Oriole Drive, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia"
31388,-37.8201029,144.8810565,"1/21 Bena St, Yarraville","Bena Street, Yarraville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia"
31394,-37.7993621,145.0507591,"1/505 High St, Kew","High Street, Kew, Kew East, Melbourne, City of Boroondara, Victoria, 3102, Australia"
31397,-37.7028602,144.5750505,"3/10 Station Rd, Melton South","Station Road, Melton South, Melbourne, City of Melton, Victoria, 3338, Australia"
31398,-37.8802974,145.1421696,"1/7 Vasey Av, Mount Waverley","Vasey Avenue, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia"
31401,-37.8030208,145.2474737,"1/84 Dublin Rd, Ringwood East","Dublin Road, Ringwood, Ringwood East, Melbourne, City of Maroondah, Victoria, 3135, Australia"
31408,-37.7755419,144.8154171,"3/517 Ballarat Rd, Albion","Ballarat Road, Albion, Ardeer, Melbourne, City of Brimbank, Victoria, 3020, Australia"
31410,-37.6046049,144.9329139,"31 Langdon Cr, Craigieburn","Langdon Crescent, Craigieburn, Roxburgh Park, Melbourne, City of Hume, Victoria, 3064, Australia"
31419,-37.8137459,144.8638596,"2/37 Kidman St, Yarraville","Kidman Street, Yarraville, Tottenham, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
31425,-37.732044,144.885991,"2/29 Walters Av, Airport West","Walters Avenue, Airport West, Niddrie, Melbourne, City of Moonee Valley, Victoria, 3042, Australia"
31434,-37.8563222,145.0173488,"3/7 Fetherston St, Armadale","Fetherston Street, Armadale, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia"
31437,-37.8619779,145.0253008,"7/40 Wattletree Rd, Armadale","Wattletree Road, Armadale, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31438,-37.8619779,145.0253008,"6/53 Wattletree Rd, Armadale","Wattletree Road, Armadale, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
31455,-37.871283,144.9893506,"3/36 Brighton Rd, Balaclava","Brighton Road, St Kilda, Balaclava, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
31462,,,"401/200 Whitehorse Rd, Balwyn",
31463,-37.7956469,145.1002447,"1a Beverley Ct, Balwyn North","Beverley Court, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
31486,-37.9100231,145.081562,"19a Birdwood St, Bentleigh East","Birdwood Street, Bentleigh East, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3167, Australia"
31497,-37.9363796,145.0688341,"1/82 Wingate St, Bentleigh East","Wingate Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
31498,-37.9744662,145.0183153,"2/12 Karrakatta St, Black Rock","Karrakatta Street, Black Rock, Beaumaris, Melbourne, City of Bayside, Victoria, 3193, Australia"
31504,-37.8032532,145.1436678,"1/62 Caroline Cr, Blackburn North","Caroline Crescent, Blackburn North, Melbourne, City of Whitehorse, Victoria, 3130, Australia"
31512,-37.8311109,145.1362006,"2/134 Middleborough Rd, Blackburn South","Middleborough Road, Blackburn South, Box Hill South, Melbourne, City of Whitehorse, Victoria, 3128, Australia"
31515,-37.9019027,145.0022602,"9/109 Asling St, Brighton","Asling Street, Brighton, Brighton East, Melbourne, City of Bayside, Victoria, 3186, Australia"
31523,-37.9048249,145.0050993,"103/32 Warleigh Gr, Brighton","Warleigh Grove, Brighton, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
31543,-37.7740136,144.9636409,"3/10 Charles St, Brunswick","Charles Street, Brunswick, Melbourne, City of Moreland, Victoria, 3056, Australia"
31546,-37.7617485,144.9714644,"11 Latrobe St, Brunswick","Latrobe Street, Brunswick, Brunswick East, Melbourne, City of Moreland, Victoria, 3057, Australia"
31547,-37.7704639,144.9651133,"65 Laura St, Brunswick","Laura Street, Brunswick, Melbourne, City of Moreland, Victoria, 3056, Australia"
31550,-37.7590308,144.9677776,"5/27 Mitchell St, Brunswick","Mitchell Street, Brunswick, Melbourne, City of Moreland, Victoria, 3056, Australia"
31555,-37.7773914,144.9723825,"616/22 Barkly St, Brunswick East","Barkly Street, East Brunswick Village, Brunswick East, Melbourne, City of Moreland, Victoria, 3057, Australia"
31556,-37.7623198,144.9777679,"2/20 Lyndhurst Cr, Brunswick East","Lyndhurst Crescent, Brunswick East, Melbourne, City of Moreland, Victoria, 3057, Australia"
31568,-37.8505362,145.1007902,"2/13 Edwards St, Burwood","Edwards Street, Burwood, Melbourne, City of Whitehorse, Victoria, 3125, Australia"
31581,-37.8488425,145.082221,"4/251 Highfield Rd, Camberwell","Highfield Road, Camberwell, Ashburton, Melbourne, City of Boroondara, Victoria, 3147, Australia"
31585,-37.8325056,145.0668182,"3/634 Riversdale Rd, Camberwell","Riversdale Road, Camberwell, Canterbury, Melbourne, City of Boroondara, Victoria, 3126, Australia"
31587,-37.8427111,145.0944715,"1a Thomas St, Camberwell","Thomas Street, Camberwell, Surrey Hills, Melbourne, City of Boroondara, Victoria, 3127, Australia"
31589,-37.6765323,144.9685533,"1/63 Mont Albert Dr, Campbellfield","Mont Albert Drive, Campbellfield, Melbourne, City of Hume, Victoria, 3061, Australia"
31590,-37.6765323,144.9685533,"2/63 Mont Albert Dr, Campbellfield","Mont Albert Drive, Campbellfield, Melbourne, City of Hume, Victoria, 3061, Australia"
31593,-37.793283,144.9742117,"21/34 Neill St, Carlton","Neill Street, Carlton, Carlton North, Melbourne, City of Melbourne, Victoria, 3054, Australia"
31594,-37.8005553,144.9667486,"10/1072 Lygon St, Carlton North","ANZ, 205, Lygon Street, Little Italy, Carlton, Melbourne, City of Melbourne, Victoria, 3053, Australia"
31596,,,"9/1264 Glen Huntly Rd, Carnegie",
31597,-37.8982233,145.0610933,"4/70 Woornack Rd, Carnegie","Woornack Road, Carnegie, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
31599,-38.0734678,145.1252818,"1/21 Stanley St, Carrum","Stanley Street, Carrum, Bonbeach, Melbourne, City of Kingston, Victoria, 3197, Australia"
